order_id,order_date,order_time_stamp,user_id,warehouse_id,transportation_id,product_id,price_pr_unit,order_quantity
4508,2022-09-16,1663296355.0,176,17,3,20,375,3
4509,2022-09-21,1663712277.0,35,2,2,16,126,2
4510,2022-05-15,1652641592.0,817,8,1,4,800,2
4511,2021-10-06,1633479868.0,141,16,2,9,977,0
4512,2021-11-25,1637856849.0,281,1,2,38,972,1
4513,2022-08-20,1660959807.0,761,7,2,18,414,1
4514,2022-04-02,1648913520.0,920,11,2,38,972,0
4515,2021-06-08,1623171536.0,359,14,2,29,160,1
4516,2022-10-18,1666053510.0,643,9,2,21,998,2
4517,2022-11-17,1668703993.0,617,7,1,8,631,2
4518,2022-05-17,1652765495.0,121,1,1,29,160,2
4519,2022-09-15,1663200636.0,766,13,2,32,478,1
4520,2023-02-20,1676858518.0,966,19,1,16,126,1
4521,2022-06-12,1655025020.0,571,12,1,17,508,2
4522,2022-10-30,1667138641.0,664,3,3,6,161,1
4523,2021-12-22,1640138765.0,248,13,2,25,453,1
4524,2023-02-06,1675685006.0,349,14,2,26,427,0
4525,2021-09-18,1631994650.0,402,8,2,22,971,1
4526,2021-12-12,1639294996.0,916,6,2,40,118,2
4527,2022-07-25,1658770395.0,666,7,2,35,932,1
4528,2021-06-22,1624328404.0,852,2,2,29,160,3
4529,2022-12-17,1671310878.0,755,15,2,37,263,0
4530,2021-10-09,1633771918.0,254,15,2,11,155,1
4531,2021-12-20,1640019890.0,105,11,2,2,455,2
4532,2022-04-25,1650903144.0,961,6,2,39,619,1
4533,2022-11-13,1668299252.0,865,2,2,33,605,1
4534,2022-12-12,1670844749.0,952,2,2,12,514,1
4535,2022-07-22,1658506363.0,430,2,3,5,928,2
4536,2022-02-14,1644877859.0,617,12,2,11,155,2
4537,2022-10-02,1664734394.0,906,7,3,6,161,3
4538,2021-07-23,1627042313.0,237,16,2,21,998,3
4539,2022-01-01,1641040017.0,858,5,2,29,160,0
4540,2022-10-10,1665363725.0,219,7,3,33,605,0
4541,2022-07-13,1657691704.0,198,2,2,32,478,3
4542,2022-12-12,1670832566.0,157,2,2,10,776,2
4543,2023-02-06,1675650722.0,334,3,2,37,263,3
4544,2023-03-10,1678447152.0,837,11,2,38,972,1
4545,2022-10-12,1665547417.0,422,5,2,32,478,3
4546,2022-10-27,1666828269.0,946,4,3,37,263,0
4547,2021-12-17,1639720242.0,814,20,2,10,776,1
4548,2023-03-13,1678740548.0,486,18,2,40,118,2
4549,2022-11-13,1668347711.0,89,8,2,28,992,3
4550,2022-04-22,1650607761.0,974,15,2,2,455,2
4551,2022-08-08,1659993689.0,488,19,2,21,998,0
4552,2022-03-11,1647020488.0,392,19,3,8,631,1
4553,2022-03-22,1647923595.0,851,18,2,20,375,1
4554,2021-09-12,1631431045.0,849,20,2,25,453,1
4555,2022-10-06,1665086555.0,357,20,2,3,834,3
4556,2022-08-13,1660385411.0,986,9,1,15,499,1
4557,2022-09-24,1664006343.0,161,2,1,28,992,2
4558,2022-03-26,1648333423.0,999,2,2,5,928,3
4559,2022-10-02,1664677890.0,477,18,1,31,817,1
4560,2022-08-22,1661156964.0,724,19,3,23,746,3
4561,2023-01-13,1673642796.0,400,13,2,8,631,0
4562,2022-12-03,1670084542.0,87,18,3,37,263,3
4563,2022-12-24,1671915649.0,82,17,2,29,160,3
4564,2022-08-22,1661135965.0,140,13,2,23,746,1
4565,2021-12-01,1638379257.0,534,14,2,15,499,2
4566,2022-05-30,1653879949.0,485,13,2,32,478,3
4567,2023-02-22,1677095349.0,371,3,2,40,118,3
4568,2022-10-03,1664817776.0,664,3,2,1,592,2
4569,2021-06-17,1623940182.0,163,20,2,36,145,0
4570,2022-08-05,1659709364.0,867,18,1,19,930,3
4571,2022-04-10,1649581339.0,270,13,2,15,499,0
4572,2023-02-07,1675736203.0,251,11,3,37,263,2
4573,2022-01-10,1641800089.0,396,15,2,34,706,3
4574,2021-09-21,1632180484.0,132,16,2,14,172,0
4575,2022-02-06,1644173880.0,787,17,2,35,932,2
4576,2022-02-17,1645073454.0,873,3,2,6,161,3
4577,2023-02-04,1675475136.0,635,4,1,3,834,0
4578,2023-01-26,1674707643.0,831,1,2,19,930,3
4579,2022-09-19,1663612375.0,912,18,2,23,746,0
4580,2023-01-10,1673354957.0,811,17,2,32,478,3
4581,2023-03-18,1679152078.0,92,1,2,13,319,2
4582,2022-08-22,1661142309.0,441,16,2,16,126,1
4583,2023-02-12,1676198589.0,963,5,2,36,145,0
4584,2022-09-18,1663533660.0,772,6,2,25,453,3
4585,2022-12-21,1671586519.0,221,14,2,28,992,2
4586,2021-04-05,1617587797.0,623,13,2,36,145,0
4587,2021-12-25,1640448644.0,7,4,2,35,932,3
4588,2022-01-16,1642309336.0,55,11,2,39,619,3
4589,2022-06-11,1654907731.0,405,19,3,7,957,1
4590,2022-02-06,1644135183.0,419,14,2,28,992,0
4591,2023-01-07,1673115142.0,178,6,2,17,508,1
4592,2022-04-24,1650754041.0,503,11,1,37,263,2
4593,2022-07-24,1658634062.0,773,7,2,2,455,1
4594,2022-09-03,1662179439.0,228,19,2,8,631,2
4595,2023-02-06,1675686787.0,587,7,2,3,834,3
4596,2022-04-20,1650474189.0,809,4,3,34,706,1
4597,2022-12-22,1671696552.0,135,13,2,2,455,0
4598,2022-08-07,1659889432.0,140,13,2,17,508,3
4599,2022-10-01,1664634431.0,519,12,2,18,414,1
4600,2022-10-21,1666364444.0,623,13,2,36,145,0
4601,2022-07-05,1657050748.0,739,2,2,2,455,1
4602,2022-12-09,1670541207.0,447,9,2,7,957,2
4603,2021-11-28,1638126343.0,541,17,2,16,126,0
4604,2022-06-28,1656432667.0,399,5,3,39,619,1
4605,2021-12-03,1638559836.0,180,14,3,37,263,1
4606,2021-12-28,1640670533.0,660,10,1,10,776,3
4607,2021-06-16,1623871186.0,10,18,2,19,930,2
4608,2021-06-18,1623979203.0,890,17,3,40,118,3
4609,2022-10-19,1666207607.0,677,14,2,8,631,3
4610,2022-05-17,1652796360.0,345,16,1,30,558,3
4611,2022-11-02,1667416902.0,938,13,2,9,977,1
4612,2021-10-20,1634709617.0,658,11,2,9,977,3
4613,2022-05-09,1652121133.0,64,8,2,6,161,1
4614,2023-02-19,1676827886.0,124,3,2,17,508,0
4615,2021-10-07,1633616786.0,369,19,2,28,992,3
4616,2022-12-13,1670901305.0,932,11,2,13,319,0
4617,2022-01-31,1643664895.0,357,11,2,16,126,2
4618,2022-01-13,1642067213.0,754,6,3,8,631,1
4619,2022-06-29,1656497990.0,722,11,1,34,706,2
4620,2022-12-19,1671421490.0,994,13,2,9,977,1
4621,2021-11-11,1636659580.0,57,6,2,16,126,0
4622,2023-02-05,1675629560.0,308,17,2,27,992,3
4623,2021-12-04,1638658571.0,459,13,2,6,161,3
4624,2022-03-11,1646986178.0,117,16,1,35,932,1
4625,2022-10-15,1665826874.0,186,8,1,17,508,3
4626,2023-02-26,1677395053.0,789,7,2,26,427,1
4627,2022-05-18,1652890100.0,791,8,3,39,619,0
4628,2022-07-06,1657059275.0,639,13,1,19,930,1
4629,2022-04-27,1651033111.0,23,15,2,37,263,2
4630,2022-11-06,1667709131.0,286,19,2,6,161,0
4631,2021-07-07,1625683117.0,312,16,2,21,998,2
4632,2022-08-23,1661240285.0,519,6,2,13,319,1
4633,2022-11-12,1668262937.0,155,7,3,39,619,2
4634,2022-04-24,1650786104.0,547,6,2,35,932,0
4635,2021-11-09,1636496975.0,681,3,2,15,499,2
4636,2022-06-15,1655259701.0,302,2,2,20,375,2
4637,2022-01-17,1642427577.0,24,11,2,9,977,2
4638,2023-02-11,1676125404.0,758,3,2,7,957,0
4639,2022-08-11,1660204182.0,574,14,3,22,971,2
4640,2022-08-05,1659684617.0,650,9,2,40,118,2
4641,2022-05-21,1653094893.0,921,18,3,8,631,0
4642,2023-01-08,1673159868.0,784,11,3,17,508,1
4643,2022-03-26,1648317493.0,30,12,2,23,746,0
4644,2021-09-08,1631131726.0,44,5,2,25,453,0
4645,2022-07-25,1658702505.0,205,16,2,17,508,1
4646,2022-12-27,1672099657.0,613,2,2,12,514,2
4647,2022-10-11,1665482969.0,885,8,2,1,592,2
4648,2022-10-31,1667184114.0,796,3,1,28,992,3
4649,2022-08-31,1661964915.0,47,16,2,23,746,2
4650,2021-08-20,1629490768.0,52,18,2,40,118,3
4651,2022-11-20,1668930813.0,348,5,2,40,118,2
4652,2022-02-01,1643688561.0,863,11,2,16,126,1
4653,2021-11-16,1637081978.0,160,14,2,23,746,0
4654,2022-02-06,1644126204.0,762,4,2,21,998,2
4655,2022-03-15,1647324055.0,218,11,3,25,453,2
4656,2022-04-08,1649415336.0,832,15,2,29,160,0
4657,2022-03-30,1648642095.0,570,2,2,12,514,1
4658,2022-03-30,1648594907.0,839,18,2,9,977,2
4659,2022-01-15,1642273898.0,870,3,2,24,520,2
4660,2023-01-03,1672778240.0,486,14,3,23,746,2
4661,2022-01-05,1641358471.0,471,9,1,29,160,2
4662,2023-02-24,1677254263.0,592,12,1,16,126,1
4663,2023-02-04,1675483782.0,868,15,1,9,977,1
4664,2023-01-22,1674418424.0,877,4,3,23,746,1
4665,2022-07-01,1656711005.0,952,2,2,16,126,3
4666,2022-07-14,1657801406.0,95,11,2,21,998,3
4667,2022-04-09,1649464984.0,182,17,3,24,520,3
4668,2021-08-27,1630029962.0,38,19,1,4,800,0
4669,2021-08-09,1628515718.0,284,4,2,8,631,1
4670,2022-09-16,1663326097.0,757,4,3,27,992,0
4671,2022-12-12,1670849665.0,947,18,2,6,161,0
4672,2023-01-20,1674184665.0,920,11,2,4,800,1
4673,2022-03-22,1647980926.0,763,19,2,28,992,2
4674,2021-10-17,1634500471.0,599,2,2,4,800,1
4675,2022-05-05,1651732608.0,178,6,3,27,992,1
4676,2022-10-31,1667213684.0,499,2,2,38,972,1
4677,2023-01-08,1673139190.0,1,2,2,4,800,1
4678,2022-11-01,1667316235.0,946,10,2,4,800,0
4679,2022-11-17,1668655269.0,70,17,2,16,126,3
4680,2021-12-05,1638682813.0,613,2,2,36,145,0
4681,2022-10-01,1664587113.0,378,14,2,9,977,1
4682,2022-08-04,1659600120.0,98,16,3,35,932,0
4683,2022-12-05,1670245759.0,442,18,3,24,520,1
4684,2022-08-20,1661026482.0,111,2,3,29,160,3
4685,2022-09-07,1662525267.0,306,11,2,35,932,2
4686,2022-10-06,1665073168.0,938,13,1,33,605,0
4687,2023-02-27,1677464083.0,328,18,2,15,499,2
4688,2022-03-22,1647927507.0,245,9,2,38,972,0
4689,2022-10-18,1666085650.0,403,6,2,15,499,1
4690,2022-10-19,1666189950.0,500,6,2,14,172,3
4691,2022-10-03,1664785457.0,250,7,3,24,520,2
4692,2022-06-11,1654922486.0,271,7,2,4,800,0
4693,2022-05-16,1652677548.0,143,14,2,26,427,2
4694,2022-12-24,1671883431.0,646,15,2,13,319,3
4695,2021-11-19,1637332680.0,201,7,2,28,992,3
4696,2022-11-26,1669453361.0,124,3,2,3,834,3
4697,2022-06-04,1654364218.0,787,20,3,9,977,0
4698,2022-04-27,1651018639.0,797,13,2,35,932,0
4699,2021-11-22,1637600993.0,898,8,1,21,998,3
4700,2022-05-14,1652501264.0,341,7,2,25,453,3
4701,2022-11-23,1669175017.0,915,16,2,5,928,2
4702,2021-08-12,1628787685.0,183,9,1,33,605,3
4703,2022-10-19,1666201030.0,217,7,2,24,520,3
4704,2023-01-01,1672531809.0,723,3,3,34,706,2
4705,2021-10-29,1635491002.0,550,3,2,36,145,3
4706,2021-12-01,1638376670.0,317,13,2,40,118,1
4707,2021-09-01,1630520059.0,416,11,3,28,992,0
4708,2022-04-05,1649161267.0,26,10,2,31,817,3
4709,2021-05-13,1620887024.0,168,8,1,18,414,0
4710,2022-01-20,1642676241.0,312,16,1,24,520,0
4711,2021-05-29,1622303107.0,730,4,3,35,932,3
4712,2022-09-27,1664313719.0,786,2,2,27,992,1
4713,2022-03-02,1646186492.0,985,15,3,20,375,3
4714,2021-05-14,1620944184.0,528,18,1,20,375,3
4715,2022-05-11,1652298426.0,359,3,1,24,520,0
4716,2023-01-01,1672584587.0,977,13,1,22,971,1
4717,2021-07-25,1627196144.0,654,14,1,10,776,3
4718,2022-07-17,1658055241.0,843,19,2,26,427,2
4719,2022-05-14,1652496076.0,65,2,2,17,508,1
4720,2023-01-14,1673695504.0,653,9,1,33,605,0
4721,2021-12-02,1638440631.0,319,6,2,38,972,3
4722,2022-08-02,1659422633.0,22,7,2,11,155,3
4723,2023-01-18,1674014511.0,153,18,2,37,263,3
4724,2023-01-19,1674156083.0,147,1,2,32,478,0
4725,2022-08-25,1661460142.0,282,18,2,31,817,3
4726,2023-01-16,1673844317.0,121,10,2,16,126,2
4727,2022-10-02,1664732457.0,799,5,2,31,817,0
4728,2022-07-25,1658783716.0,311,16,2,33,605,1
4729,2021-07-02,1625230023.0,801,9,3,9,977,1
4730,2021-12-05,1638667817.0,711,14,2,19,930,0
4731,2022-11-03,1667450605.0,418,16,2,1,592,1
4732,2022-12-29,1672319171.0,328,11,2,21,998,2
4733,2022-10-31,1667250213.0,344,11,2,10,776,1
4734,2022-08-26,1661502296.0,900,20,1,36,145,3
4735,2022-11-26,1669433104.0,862,10,3,13,319,0
4736,2021-10-20,1634697397.0,848,1,2,28,992,2
4737,2022-07-21,1658417262.0,669,16,1,3,834,3
4738,2022-09-11,1662922790.0,698,8,3,6,161,0
4739,2023-01-04,1672839823.0,382,6,2,5,928,3
4740,2023-01-20,1674241831.0,828,8,2,13,319,2
4741,2022-08-08,1659940793.0,839,10,2,11,155,3
4742,2022-12-16,1671164537.0,300,3,2,11,155,0
4743,2023-02-14,1676385696.0,335,18,2,25,453,1
4744,2021-06-29,1624960869.0,843,13,2,40,118,2
4745,2023-02-06,1675640735.0,392,2,2,1,592,0
4746,2022-12-28,1672182971.0,717,6,2,34,706,1
4747,2021-10-14,1634234882.0,604,15,1,37,263,2
4748,2021-05-30,1622330520.0,284,2,2,6,161,1
4749,2021-10-26,1635266106.0,850,20,3,23,746,3
4750,2022-09-24,1664049827.0,915,16,3,25,453,1
4751,2023-02-17,1676594996.0,677,12,2,13,319,2
4752,2022-08-19,1660900680.0,912,9,3,37,263,2
4753,2021-09-09,1631181292.0,971,7,1,30,558,1
4754,2022-12-20,1671516105.0,612,19,1,18,414,2
4755,2022-10-26,1666819284.0,396,15,3,32,478,1
4756,2021-08-17,1629156422.0,207,1,2,17,508,2
4757,2022-06-24,1656097562.0,777,3,2,36,145,0
4758,2021-12-07,1638838647.0,140,13,2,39,619,3
4759,2023-03-19,1679188265.0,615,2,2,35,932,3
4760,2023-03-13,1678664171.0,504,2,3,2,455,2
4761,2021-09-28,1632801943.0,333,14,2,34,706,3
4762,2021-12-10,1639093628.0,466,12,2,23,746,2
4763,2021-09-14,1631591074.0,382,6,1,8,631,3
4764,2022-11-02,1667399739.0,3,13,2,14,172,0
4765,2021-07-19,1626654645.0,564,2,2,5,928,0
4766,2022-05-12,1652390991.0,153,11,2,13,319,1
4767,2022-12-23,1671794880.0,311,15,3,3,834,2
4768,2022-12-24,1671899003.0,338,19,2,35,932,0
4769,2022-08-15,1660527948.0,639,18,2,40,118,1
4770,2023-02-08,1675828104.0,87,14,2,30,558,1
4771,2022-03-25,1648218346.0,19,15,3,1,592,2
4772,2022-09-03,1662186865.0,726,6,1,6,161,2
4773,2022-05-21,1653113500.0,533,16,2,1,592,2
4774,2023-01-10,1673310768.0,58,4,2,28,992,2
4775,2022-10-07,1665138313.0,531,9,1,24,520,3
4776,2023-03-18,1679168325.0,469,11,1,23,746,1
4777,2022-11-25,1669350005.0,65,2,2,22,971,3
4778,2023-02-27,1677497992.0,181,19,3,36,145,1
4779,2022-07-20,1658288832.0,106,8,2,16,126,2
4780,2023-01-13,1673617316.0,64,8,2,17,508,3
4781,2021-04-27,1619495473.0,203,19,2,9,977,1
4782,2021-07-23,1626991669.0,465,17,2,20,375,0
4783,2022-10-28,1666990392.0,321,11,2,39,619,0
4784,2022-06-19,1655607636.0,9,12,2,38,972,2
4785,2021-12-03,1638554343.0,723,18,2,20,375,0
4786,2023-02-07,1675783888.0,223,13,2,9,977,1
4787,2022-03-06,1646555986.0,506,12,1,8,631,1
4788,2022-01-22,1642877429.0,605,19,2,28,992,2
4789,2021-10-25,1635185795.0,317,16,2,37,263,0
4790,2021-07-13,1626149134.0,526,10,1,27,992,2
4791,2022-07-17,1658059421.0,878,16,2,36,145,0
4792,2021-12-22,1640190759.0,153,11,2,11,155,1
4793,2022-12-07,1670409015.0,344,18,2,7,957,0
4794,2022-07-19,1658217874.0,395,3,2,26,427,0
4795,2022-08-11,1660225390.0,599,4,1,32,478,0
4796,2022-11-12,1668290879.0,791,9,2,23,746,1
4797,2022-09-26,1664156627.0,388,19,2,10,776,3
4798,2023-03-12,1678597675.0,661,17,2,24,520,3
4799,2022-09-29,1664430747.0,26,17,2,5,928,0
4800,2021-06-25,1624626066.0,657,12,2,26,427,3
4801,2022-10-14,1665736588.0,658,11,2,34,706,0
4802,2021-10-05,1633455696.0,349,14,1,23,746,1
4803,2023-02-12,1676187916.0,87,2,2,20,375,0
4804,2022-01-19,1642588290.0,448,14,2,13,319,3
4805,2022-09-04,1662278864.0,501,10,2,18,414,0
4806,2022-10-24,1666648065.0,688,10,2,31,817,2
4807,2022-01-02,1641136068.0,704,3,2,9,977,3
4808,2023-02-07,1675797588.0,21,4,2,36,145,2
4809,2022-10-04,1664894392.0,897,1,2,21,998,1
4810,2021-05-26,1622020161.0,924,5,2,19,930,1
4811,2023-01-25,1674644136.0,665,20,2,35,932,2
4812,2023-01-15,1673760883.0,548,9,3,35,932,1
4813,2022-10-20,1666223646.0,152,15,3,4,800,2
4814,2022-06-10,1654894193.0,972,4,2,31,817,2
4815,2023-01-19,1674119222.0,722,5,2,25,453,3
4816,2023-03-18,1679121022.0,939,11,2,36,145,2
4817,2022-01-31,1643645833.0,23,15,1,17,508,2
4818,2023-01-04,1672868993.0,415,2,2,27,992,0
4819,2022-12-22,1671742655.0,882,6,2,2,455,2
4820,2022-12-15,1671070985.0,500,8,2,31,817,1
4821,2022-05-08,1651993000.0,558,2,2,36,145,3
4822,2022-06-20,1655702653.0,794,18,2,29,160,0
4823,2022-07-23,1658536788.0,402,8,2,36,145,0
4824,2021-11-16,1637101136.0,99,4,2,9,977,0
4825,2022-04-16,1650101410.0,346,3,2,8,631,2
4826,2022-11-03,1667509600.0,296,15,2,27,992,2
4827,2022-10-06,1665037955.0,821,8,2,11,155,2
4828,2021-08-29,1630231899.0,593,12,2,23,746,1
4829,2022-12-25,1671988608.0,861,13,2,40,118,2
4830,2023-02-03,1675405019.0,810,12,3,10,776,0
4831,2022-11-03,1667479982.0,585,14,2,31,817,3
4832,2023-03-03,1677837656.0,767,8,2,1,592,0
4833,2023-01-20,1674219799.0,82,2,1,31,817,1
4834,2022-04-30,1651277262.0,625,17,1,21,998,3
4835,2023-01-21,1674276360.0,731,8,2,2,455,1
4836,2022-10-01,1664584593.0,434,3,1,31,817,2
4837,2022-03-29,1648564069.0,704,6,2,22,971,3
4838,2022-05-04,1651675613.0,879,17,1,10,776,2
4839,2023-02-09,1675900397.0,429,2,2,13,319,0
4840,2022-08-18,1660836818.0,559,8,2,34,706,2
4841,2022-07-25,1658746515.0,184,19,2,36,145,0
4842,2022-08-17,1660704008.0,696,6,2,31,817,3
4843,2022-02-07,1644204643.0,620,9,3,9,977,1
4844,2022-02-12,1644654151.0,188,6,1,38,972,2
4845,2022-01-31,1643600341.0,471,8,2,24,520,2
4846,2022-10-21,1666316694.0,376,12,2,40,118,1
4847,2022-12-02,1669938120.0,847,12,1,37,263,3
4848,2021-11-09,1636431121.0,422,5,3,40,118,1
4849,2022-10-11,1665442692.0,907,16,2,20,375,1
4850,2022-07-16,1657922600.0,507,7,2,23,746,1
4851,2021-06-22,1624315173.0,645,2,3,14,172,3
4852,2021-12-02,1638453360.0,304,11,2,24,520,2
4853,2021-10-21,1634780842.0,163,16,2,8,631,1
4854,2023-02-10,1676044438.0,395,3,2,3,834,3
4855,2023-01-20,1674217284.0,358,13,2,24,520,3
4856,2023-01-24,1674549245.0,711,3,2,8,631,0
4857,2023-01-21,1674263267.0,253,19,2,31,817,0
4858,2021-12-29,1640738975.0,423,10,1,35,932,1
4859,2022-06-08,1654674849.0,662,17,2,31,817,3
4860,2022-10-22,1666438073.0,232,17,3,14,172,0
4861,2022-03-04,1646381143.0,594,17,3,31,817,0
4862,2022-09-28,1664318919.0,84,5,1,29,160,0
4863,2021-05-30,1622352159.0,612,19,2,18,414,0
4864,2022-04-20,1650406481.0,306,11,2,38,972,2
4865,2022-03-01,1646111164.0,448,14,2,34,706,0
4866,2022-09-06,1662499515.0,301,1,2,10,776,1
4867,2022-06-14,1655220780.0,178,6,2,37,263,2
4868,2023-02-26,1677406028.0,84,5,2,8,631,1
4869,2022-02-20,1645343746.0,970,2,2,20,375,1
4870,2022-09-27,1664296672.0,711,3,2,32,478,1
4871,2022-06-20,1655751542.0,329,13,1,11,155,3
4872,2021-11-07,1636275390.0,830,7,2,34,706,2
4873,2022-10-13,1665689520.0,690,4,1,5,928,1
4874,2022-05-11,1652227793.0,780,8,2,32,478,3
4875,2021-11-20,1637366703.0,69,7,2,17,508,1
4876,2022-07-21,1658406573.0,508,5,3,29,160,3
4877,2021-12-11,1639191425.0,484,3,2,35,932,3
4878,2022-11-21,1669050633.0,387,9,2,13,319,3
4879,2021-06-04,1622777776.0,524,2,2,26,427,1
4880,2021-05-27,1622121125.0,35,4,2,31,817,1
4881,2022-07-20,1658310650.0,767,9,2,22,971,2
4882,2022-10-01,1664612745.0,568,17,2,27,992,1
4883,2022-03-26,1648301584.0,790,7,3,10,776,0
4884,2023-02-12,1676237535.0,345,4,2,5,928,3
4885,2021-12-05,1638721048.0,427,8,2,40,118,3
4886,2023-02-22,1677104062.0,735,9,2,36,145,0
4887,2022-07-06,1657128434.0,260,13,2,20,375,2
4888,2022-07-29,1659081989.0,219,19,2,11,155,2
4889,2022-11-09,1667971957.0,949,16,3,8,631,0
4890,2023-01-03,1672780734.0,787,20,2,36,145,3
4891,2022-03-13,1647183225.0,54,4,1,31,817,0
4892,2022-06-02,1654127071.0,993,12,2,28,992,0
4893,2023-01-14,1673680473.0,915,16,2,12,514,3
4894,2022-11-17,1668703820.0,910,8,2,28,992,0
4895,2022-12-09,1670556982.0,474,10,2,28,992,2
4896,2022-08-30,1661889404.0,120,19,2,26,427,1
4897,2022-12-28,1672248838.0,497,1,2,20,375,3
4898,2022-10-03,1664791148.0,790,9,2,21,998,3
4899,2022-06-30,1656547441.0,236,15,2,22,971,0
4900,2022-12-19,1671460087.0,217,3,3,28,992,2
4901,2023-01-07,1673066858.0,820,17,2,33,605,3
4902,2022-05-07,1651913859.0,459,13,1,36,145,0
4903,2022-10-05,1664939792.0,458,19,3,23,746,2
4904,2022-12-24,1671845218.0,544,2,2,7,957,3
4905,2022-07-19,1658202808.0,213,10,2,11,155,1
4906,2022-12-13,1670966898.0,603,20,3,16,126,0
4907,2022-02-19,1645305206.0,248,13,1,23,746,3
4908,2022-10-30,1667106037.0,77,14,1,38,972,1
4909,2023-01-10,1673386687.0,81,9,2,20,375,2
4910,2021-08-23,1629755100.0,807,2,1,23,746,3
4911,2022-03-01,1646124817.0,997,19,2,37,263,3
4912,2022-10-06,1665053418.0,271,7,2,27,992,2
4913,2021-08-30,1630328460.0,942,7,2,26,427,1
4914,2022-05-18,1652872626.0,137,18,2,10,776,3
4915,2022-04-07,1649282404.0,14,11,1,17,508,0
4916,2022-06-04,1654353902.0,674,7,3,35,932,0
4917,2022-04-10,1649614077.0,998,9,1,5,928,3
4918,2022-06-14,1655225525.0,986,7,1,32,478,0
4919,2022-07-06,1657064598.0,720,8,1,34,706,2
4920,2022-08-14,1660432008.0,291,8,2,18,414,2
4921,2022-05-01,1651437799.0,138,19,3,33,605,0
4922,2022-02-19,1645262678.0,56,14,2,33,605,3
4923,2022-10-03,1664814170.0,248,13,3,6,161,3
4924,2022-06-03,1654232322.0,703,19,2,1,592,2
4925,2022-10-01,1664646279.0,961,6,2,40,118,0
4926,2023-03-05,1678045698.0,843,13,2,7,957,1
4927,2022-11-25,1669364269.0,141,13,3,9,977,1
4928,2023-01-21,1674299812.0,542,16,2,33,605,1
4929,2022-03-04,1646419778.0,3,16,3,17,508,1
4930,2023-01-30,1675112855.0,461,19,2,19,930,3
4931,2022-05-19,1652944098.0,880,4,1,15,499,3
4932,2023-02-10,1676001567.0,40,13,2,23,746,3
4933,2022-05-24,1653351917.0,491,19,2,22,971,3
4934,2023-02-23,1677180613.0,401,7,2,29,160,2
4935,2022-08-04,1659648592.0,210,16,2,13,319,3
4936,2022-10-29,1667026687.0,960,16,3,24,520,3
4937,2021-04-20,1618898376.0,54,17,2,18,414,2
4938,2021-10-31,1635717225.0,112,2,2,4,800,1
4939,2022-12-30,1672366350.0,956,18,2,19,930,0
4940,2022-09-12,1662960945.0,886,13,2,19,930,1
4941,2022-05-13,1652404247.0,185,15,2,12,514,3
4942,2022-03-18,1647619963.0,690,2,2,8,631,2
4943,2022-06-15,1655258755.0,56,14,2,37,263,0
4944,2022-03-16,1647427645.0,720,8,2,26,427,3
4945,2022-11-17,1668673391.0,922,13,2,38,972,2
4946,2022-11-13,1668344137.0,708,13,2,11,155,2
4947,2023-02-25,1677283821.0,633,20,2,26,427,3
4948,2022-08-05,1659696085.0,195,2,3,12,514,3
4949,2022-03-14,1647242171.0,383,4,2,38,972,2
4950,2022-07-21,1658435923.0,587,7,2,15,499,1
4951,2023-01-23,1674455889.0,906,7,2,3,834,2
4952,2023-01-07,1673087201.0,99,2,2,39,619,3
4953,2021-12-17,1639739294.0,780,8,2,18,414,2
4954,2022-03-12,1647087062.0,408,5,2,21,998,0
4955,2021-10-28,1635431877.0,494,4,2,29,160,2
4956,2022-01-13,1642096163.0,50,8,2,35,932,1
4957,2021-06-25,1624608925.0,620,13,2,22,971,1
4958,2023-01-06,1673042269.0,754,6,2,7,957,1
4959,2022-03-17,1647503520.0,838,19,1,15,499,2
4960,2023-02-11,1676114055.0,80,12,2,13,319,1
4961,2021-12-14,1639461928.0,415,13,2,13,319,1
4962,2023-01-26,1674716277.0,154,12,2,30,558,1
4963,2021-12-16,1639651549.0,563,1,2,10,776,0
4964,2022-12-10,1670684298.0,116,13,2,39,619,3
4965,2022-11-10,1668036086.0,182,8,2,12,514,0
4966,2023-02-06,1675707331.0,806,9,1,7,957,0
4967,2022-06-05,1654401774.0,371,16,1,23,746,2
4968,2022-10-31,1667170832.0,604,15,2,30,558,3
4969,2022-12-08,1670469704.0,217,3,2,11,155,3
4970,2022-04-28,1651130615.0,841,2,2,4,800,0
4971,2023-02-16,1676585556.0,48,15,2,17,508,3
4972,2022-04-06,1649209374.0,411,5,2,14,172,1
4973,2021-10-21,1634840755.0,834,13,2,27,992,3
4974,2022-11-16,1668638626.0,755,15,2,8,631,3
4975,2022-06-13,1655103270.0,360,4,2,20,375,2
4976,2021-06-30,1625064481.0,428,12,2,31,817,3
4977,2022-07-29,1659112813.0,561,7,2,31,817,2
4978,2023-01-22,1674344517.0,431,7,2,14,172,2
4979,2022-09-22,1663857902.0,626,15,1,8,631,0
4980,2022-12-17,1671234402.0,255,9,3,26,427,3
4981,2022-10-24,1666577944.0,932,11,2,4,800,3
4982,2022-10-04,1664837351.0,900,4,2,2,455,1
4983,2022-06-24,1656061574.0,849,5,3,2,455,3
4984,2022-09-11,1662908355.0,69,12,2,34,706,0
4985,2022-05-23,1653264787.0,366,3,3,7,957,3
4986,2021-11-30,1638297397.0,624,11,2,32,478,3
4987,2022-10-29,1667027684.0,101,15,2,33,605,2
4988,2022-06-26,1656279172.0,845,20,2,3,834,3
